id	query	expected_cuis	why	style	domain	expected_focus	synthetic	topic_index
synthetic_00783	Problem list updated to include sepsis due to cellulitis after review of blood culture.		Synthetic clinical note sentence for sepsis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	sepsis	true	23
synthetic_00784	Problem list updated to include diabetic foot osteomyelitis after review of foot MRI.		Synthetic clinical note sentence for osteomyelitis; expected CUI is intentionally blank until judged.	clinical_note	infectious disease	osteomyelitis	true	24
synthetic_00785	Problem list updated to include plaque psoriasis after review of skin examination.		Synthetic clinical note sentence for psoriasis; expected CUI is intentionally blank until judged.	clinical_note	dermatology	psoriasis	true	25
synthetic_00786	Problem list updated to include herpes zoster after review of clinical skin examination.		Synthetic clinical note sentence for herpes zoster; expected CUI is intentionally blank until judged.	clinical_note	dermatology	herpes zoster	true	26
synthetic_00787	Problem list updated to include knee osteoarthritis after review of knee radiograph.		Synthetic clinical note sentence for osteoarthritis; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	osteoarthritis	true	27
synthetic_00788	Problem list updated to include femoral neck fracture after review of hip radiograph.		Synthetic clinical note sentence for hip fracture; expected CUI is intentionally blank until judged.	clinical_note	musculoskeletal	hip fracture	true	28
synthetic_00789	Problem list updated to include rheumatoid arthritis after review of anti CCP antibody.		Synthetic clinical note sentence for rheumatoid arthritis; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	rheumatoid arthritis	true	29
synthetic_00790	Problem list updated to include acute gout flare after review of serum uric acid.		Synthetic clinical note sentence for gout flare; expected CUI is intentionally blank until judged.	clinical_note	rheumatology	gout flare	true	30
synthetic_00791	Problem list updated to include iron deficiency anemia after review of iron studies.		Synthetic clinical note sentence for iron deficiency anemia; expected CUI is intentionally blank until judged.	clinical_note	hematology	iron deficiency anemia	true	31
synthetic_00792	Problem list updated to include acute deep vein thrombosis after review of venous duplex ultrasound.		Synthetic clinical note sentence for deep vein thrombosis; expected CUI is intentionally blank until judged.	clinical_note	hematology	deep vein thrombosis	true	32
synthetic_00793	Problem list updated to include preeclampsia after review of urine protein creatinine ratio.		Synthetic clinical note sentence for preeclampsia; expected CUI is intentionally blank until judged.	clinical_note	obstetrics	preeclampsia	true	33
synthetic_00794	Problem list updated to include pelvic inflammatory disease after review of nucleic acid amplification test.		Synthetic clinical note sentence for pelvic inflammatory disease; expected CUI is intentionally blank until judged.	clinical_note	gynecology	pelvic inflammatory disease	true	34
synthetic_00795	Problem list updated to include invasive ductal carcinoma after review of mammography.		Synthetic clinical note sentence for breast cancer; expected CUI is intentionally blank until judged.	clinical_note	oncology	breast cancer	true	35
synthetic_00796	Problem list updated to include solitary pulmonary nodule after review of chest CT.		Synthetic clinical note sentence for lung nodule; expected CUI is intentionally blank until judged.	clinical_note	oncology	lung nodule	true	36
synthetic_00797	Problem list updated to include acute otitis media after review of otoscopy.		Synthetic clinical note sentence for acute otitis media; expected CUI is intentionally blank until judged.	clinical_note	otolaryngology	acute otitis media	true	37
synthetic_00798	Problem list updated to include diabetic retinopathy after review of dilated eye examination.		Synthetic clinical note sentence for diabetic retinopathy; expected CUI is intentionally blank until judged.	clinical_note	ophthalmology	diabetic retinopathy	true	38
synthetic_00799	Problem list updated to include acute hypoxemic respiratory failure after review of arterial blood gas.		Synthetic clinical note sentence for acute respiratory failure; expected CUI is intentionally blank until judged.	clinical_note	critical care	acute respiratory failure	true	39
synthetic_00800	Problem list updated to include need for central venous access after review of procedure note.		Synthetic clinical note sentence for central venous catheter placement; expected CUI is intentionally blank until judged.	clinical_note	procedures	central venous catheter placement	true	40
synthetic_00801	Nursing note described palpitations and new irregularly irregular rhythm.		Synthetic clinical note sentence for atrial fibrillation; expected CUI is intentionally blank until judged.	clinical_note	cardiology	atrial fibrillation	true	1
synthetic_00802	Nursing note described orthopnea and new bibasilar crackles.		Synthetic clinical note sentence for heart failure; expected CUI is intentionally blank until judged.	clinical_note	cardiology	heart failure	true	2
synthetic_00803	Nursing note described substernal chest pressure and new elevated troponin.		Synthetic clinical note sentence for acute coronary syndrome; expected CUI is intentionally blank until judged.	clinical_note	cardiology	acute coronary syndrome	true	3
synthetic_00804	Nursing note described productive cough and new right lower lobe crackles.		Synthetic clinical note sentence for pneumonia; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pneumonia	true	4
synthetic_00805	Nursing note described wheezing and new prolonged expiratory phase.		Synthetic clinical note sentence for asthma exacerbation; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	asthma exacerbation	true	5
synthetic_00806	Nursing note described pleuritic chest pain and new unilateral leg swelling.		Synthetic clinical note sentence for pulmonary embolism; expected CUI is intentionally blank until judged.	clinical_note	pulmonary	pulmonary embolism	true	6
synthetic_00807	Nursing note described left lower quadrant pain and new localized abdominal tenderness.		Synthetic clinical note sentence for diverticulitis; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	diverticulitis	true	7
synthetic_00808	Nursing note described melena and new orthostatic hypotension.		Synthetic clinical note sentence for gastrointestinal bleeding; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	gastrointestinal bleeding	true	8
synthetic_00809	Nursing note described watery diarrhea and new diffuse abdominal cramping.		Synthetic clinical note sentence for clostridioides difficile infection; expected CUI is intentionally blank until judged.	clinical_note	gastroenterology	clostridioides difficile infection	true	9
synthetic_00810	Nursing note described polyuria and new elevated hemoglobin A1c.		Synthetic clinical note sentence for type 2 diabetes; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	type 2 diabetes	true	10
synthetic_00811	Nursing note described diaphoresis and tremor and new low fingerstick glucose.		Synthetic clinical note sentence for hypoglycemia; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	hypoglycemia	true	11
synthetic_00812	Nursing note described heat intolerance and new fine tremor.		Synthetic clinical note sentence for thyrotoxicosis; expected CUI is intentionally blank until judged.	clinical_note	endocrinology	thyrotoxicosis	true	12
